CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn
12313,44.0,Male,100455.0,,Washington,98105,West,United States,102,3296.6772,Silver,2023-06-21,Furniture,1.0
17625,40.0,Female,47443.0,Wilmington,Delaware,19805,East,United States,17,11871.615,Platinum,2023-04-21,Sports and Outdoors,1.0
19046,44.0,,95510.0,Wilmington,Delaware,19805,East,United States,103,2449.0696,Silver,2023-01-10,Beauty,1.0
19699,20.0,Female,60800.0,Wilmington,,19805,East,United States,4,1530.6704,Silver,2023-11-12,Health & Personal Care,0.0
10628,49.0,Female,77993.0,,,19805,East,United States,23,4538.9424,Silver,2023-05-31,Grocery,1.0
10796,51.0,Female,76704.0,Provo,Utah,84604,West,United States,56,4300.105,Silver,,Health & Personal Care,1.0
15113,25.0,Female,89123.0,San Francisco,California,94110,West,United States,94,13054.929,Platinum,2023-12-09,Grocery,0.0
13246,25.0,Female,93744.0,Los Angeles,California,90004,West,United States,56,6195.06,Gold,2023-12-25,Furniture,0.0
13705,57.0,Female,77945.0,Lancaster,Ohio,43130,East,United States,80,5329.17,Gold,2023-07-07,Beauty,1.0
15008,38.0,Male,55442.0,Los Angeles,,90004,West,United States,1,12136.828,Platinum,2023-12-17,Grocery,0.0
11520,,Male,95544.0,Seattle,Washington,98103,West,United States,36,8319.57,Gold,2023-11-10,Electronics,0.0
13038,,,57727.0,Seattle,Washington,98103,,United States,39,10736.186,Platinum,2023-01-01,Electronics,1.0
19058,51.0,Female,,New York City,New York,10024,East,United States,50,11449.313,Platinum,2023-12-17,Pet Supplies,0.0
12911,38.0,Male,86256.0,New York City,New York,10024,East,United States,82,9770.871,Gold,2023-12-28,Sports and Outdoors,0.0
12975,53.0,,47607.0,Los Angeles,California,90045,West,United States,78,12012.565,Platinum,2023-11-07,Electronics,0.0
19584,44.0,Male,,Los Angeles,California,90045,West,United States,78,4290.5537,Silver,2023-03-28,Electronics,1.0
14303,41.0,Male,67795.0,Los Angeles,California,90045,West,United States,19,7265.426,Gold,2023-12-17,Pet Supplies,0.0
17915,49.0,,22530.0,,California,94109,West,United States,69,4234.927,Silver,2023-08-10,Furniture,1.0
14253,44.0,Female,104214.0,San Francisco,California,94109,West,United States,74,2909.6113,Silver,2023-04-18,Beauty,1.0
16680,44.0,,88790.0,San Francisco,California,94109,West,United States,88,11661.787,Platinum,2023-11-07,Clothing,0.0
11258,39.0,Female,51953.0,San Francisco,California,94109,West,United States,20,3979.2747,Silver,2023-09-13,Electronics,1.0
12302,59.0,Male,116500.0,Clovis,New Mexico,88101,West,United States,4,3950.8647,Silver,2023-11-17,Furniture,0.0
19151,48.0,,50919.0,Clovis,New Mexico,88101,West,United States,4,6058.115,Gold,2023-12-14,Grocery,0.0
15292,37.0,,77186.0,Wichita,Kansas,67212,Central,United States,40,3030.6938,Silver,2023-10-30,Home and Kitchen,0.0
10799,,Female,93547.0,Chicago,Illinois,60653,Central,United States,22,5856.7285,Gold,2023-11-02,Beauty,0.0
13409,58.0,,70250.0,Chicago,Illinois,60653,Central,United States,32,9952.634,Gold,2023-11-01,Pet Supplies,0.0
18023,38.0,,52737.0,Chicago,Illinois,60653,Central,United States,84,2504.0764,Silver,2023-01-21,Sports and Outdoors,1.0
10336,,Female,79726.0,Omaha,,68104,Central,United States,27,4672.727,Silver,2023-06-08,Pet Supplies,1.0
10436,25.0,,84531.0,Houston,Texas,77041,Central,United States,91,196.14241,Bronze,2023-06-22,Home and Kitchen,1.0
18741,,Male,114556.0,Houston,,77041,Central,United States,97,13160.474,Platinum,2023-11-12,Furniture,0.0
11480,25.0,Female,98572.0,Philadelphia,Pennsylvania,19134,East,United States,50,9475.19,Gold,2023-12-17,Office Products,0.0
15869,30.0,Female,,Philadelphia,,19134,East,United States,96,8151.4126,Gold,2023-11-20,Grocery,0.0
18556,49.0,Female,73858.0,Los Angeles,,90045,West,United States,104,2215.0654,Silver,2023-08-19,Grocery,1.0
17990,50.0,Male,63278.0,Richmond,Kentucky,40475,,United States,100,1931.1129,Silver,2023-02-19,Electronics,1.0
12059,32.0,Female,55291.0,Waterbury,Connecticut,6708,East,United States,79,3429.3123,Silver,2023-10-17,Office Products,0.0
14232,21.0,,75188.0,Los Angeles,California,90045,West,United States,9,5511.4536,Gold,2023-12-08,Health & Personal Care,0.0
12407,19.0,Male,47344.0,Los Angeles,California,90045,West,United States,86,737.1,Bronze,2023-07-27,Pet Supplies,1.0
11928,34.0,Female,,Los Angeles,California,90036,West,United States,73,11855.19,Platinum,2023-11-18,Pet Supplies,0.0
12879,42.0,Male,62007.0,San Francisco,California,94122,,United States,71,6682.286,Gold,2023-01-12,Home and Kitchen,1.0
15240,53.0,Female,78640.0,Saint Petersburg,Florida,33710,,United States,92,12563.402,Platinum,2023-12-14,Home and Kitchen,0.0
19069,52.0,Female,73737.0,,Ohio,44107,East,United States,29,7214.81,Gold,2023-12-15,Pet Supplies,0.0
16508,31.0,,48557.0,Lakewood,Ohio,44107,,United States,77,11148.173,Platinum,2023-11-20,Electronics,0.0
15734,50.0,,105134.0,Lakewood,Ohio,44107,East,United States,96,2757.8188,Silver,2023-04-14,Furniture,1.0
17735,36.0,Male,46643.0,Chandler,Arizona,85224,West,United States,19,6036.5723,Gold,2023-12-14,Beauty,0.0
16227,33.0,Female,72978.0,Los Angeles,California,90008,West,United States,93,13026.387,Platinum,2023-11-16,Clothing,0.0
19423,41.0,Female,97513.0,Los Angeles,California,90008,West,United States,98,11727.784,Platinum,2023-12-02,Office Products,0.0
14570,21.0,Female,88656.0,Palm Coast,Florida,32137,,United States,95,5423.1567,Gold,2023-12-29,Office Products,0.0
14060,,Female,48267.0,Palm Coast,Florida,32137,,United States,9,12531.945,Platinum,2023-12-31,Sports and Outdoors,0.0
14137,,Female,54526.0,Palm Coast,Florida,32137,South,United States,3,5996.8784,Gold,2023-12-29,Home and Kitchen,0.0
16209,,,31572.0,New York City,New York,10035,East,United States,93,3807.7314,Silver,2023-12-22,Electronics,
15811,31.0,Female,91247.0,Jupiter,Florida,33458,South,United States,30,9059.504,Gold,2023-12-14,Clothing,0.0
10693,18.0,Female,,Glendale,Arizona,85301,West,United States,55,8593.615,Gold,2023-11-19,Clothing,0.0
12076,30.0,,74821.0,,New York,10035,,United States,38,7531.6987,Gold,2023-11-29,Grocery,0.0
11631,39.0,Female,,,New York,10035,,United States,4,12840.746,Platinum,2023-06-08,Sports and Outdoors,1.0
15480,,Male,100486.0,New York City,New York,10035,East,United States,40,180.15619,Bronze,2023-11-24,Beauty,0.0
18891,33.0,Female,57387.0,Houston,,77041,Central,United States,38,12907.738,Platinum,2023-11-04,Furniture,0.0
19038,34.0,Male,42787.0,New York City,New York,10035,East,United States,96,4975.6416,Silver,2023-01-25,Sports and Outdoors,1.0
12486,27.0,Male,88591.0,New York City,New York,10035,East,United States,53,6901.4927,Gold,2023-09-05,Health & Personal Care,1.0
17629,31.0,Female,64074.0,Olathe,Kansas,66062,Central,United States,41,5505.7295,Gold,2023-06-01,Sports and Outdoors,1.0
15328,41.0,Female,59680.0,Olathe,Kansas,66062,Central,United States,66,5396.2705,Gold,2023-12-13,Home and Kitchen,
12936,44.0,Female,,Olathe,Kansas,66062,Central,United States,92,8888.293,Gold,2023-11-14,Beauty,0.0
18763,46.0,Male,50301.0,Olathe,Kansas,66062,Central,United States,31,6858.67,Gold,2023-05-14,Pet Supplies,1.0
13211,18.0,Female,50552.0,,Nevada,89431,West,United States,12,12599.384,Platinum,,Pet Supplies,0.0
16229,57.0,Female,55642.0,Rockford,Illinois,61107,Central,United States,76,6573.311,Gold,,Electronics,0.0
16884,57.0,,,Philadelphia,Pennsylvania,19143,East,United States,79,3299.8992,Silver,2023-04-12,Health & Personal Care,1.0
11350,21.0,Male,,Philadelphia,Pennsylvania,19143,East,United States,21,250.5461,Bronze,2023-06-05,Grocery,1.0
12355,22.0,,70268.0,Edmonds,Washington,98026,West,United States,55,3384.5684,Silver,2023-08-01,Pet Supplies,1.0
13115,45.0,,70065.0,Edmonds,Washington,98026,West,United States,95,2474.6792,Silver,2023-03-23,Furniture,
12338,47.0,Female,73389.0,San Francisco,California,94122,West,United States,87,1911.6538,Silver,2023-12-12,Health & Personal Care,0.0
10587,38.0,,33902.0,San Francisco,,94122,West,United States,100,4296.0596,Silver,2023-01-16,Health & Personal Care,1.0
15021,28.0,Male,79734.0,,,28806,South,United States,77,1518.4304,Silver,2023-06-11,Grocery,1.0
16400,36.0,Female,109005.0,Los Angeles,California,90032,West,United States,80,6854.901,Gold,2023-01-13,Sports and Outdoors,1.0
13743,58.0,,,Scottsdale,Arizona,85254,West,United States,80,5682.5327,Gold,2023-12-11,Home and Kitchen,0.0
13071,43.0,Female,84469.0,Scottsdale,Arizona,85254,West,United States,53,2403.7937,Silver,2023-03-08,Beauty,1.0
16484,36.0,Female,81975.0,Scottsdale,,85254,West,United States,90,11315.345,Platinum,2023-11-25,Office Products,0.0
12827,34.0,Female,85832.0,Scottsdale,Arizona,85254,West,United States,77,6431.6533,Gold,2023-12-07,Grocery,0.0
15575,27.0,Male,89198.0,Houston,Texas,77095,Central,United States,26,5553.821,Gold,2023-12-09,Sports and Outdoors,0.0
15389,37.0,Male,60201.0,San Francisco,California,94109,West,United States,45,8949.183,Gold,2023-11-12,Office Products,
13140,38.0,Female,48288.0,San Diego,California,92105,West,United States,101,10304.391,Platinum,2023-12-26,Home and Kitchen,0.0
17608,50.0,Female,41260.0,San Diego,,92105,West,United States,95,11359.978,Platinum,2023-12-07,Pet Supplies,0.0
11994,43.0,Female,31639.0,Hamilton,Ohio,45011,East,United States,82,5303.7314,Gold,2023-03-14,Electronics,1.0
11325,42.0,Female,63697.0,Parker,Colorado,80134,West,United States,59,11015.02,Platinum,,Home and Kitchen,0.0
13392,46.0,Female,87260.0,Parker,Colorado,80134,West,United States,2,4135.098,Silver,2023-08-28,Health & Personal Care,1.0
14644,,,76317.0,Parker,Colorado,80134,West,United States,50,1534.6471,Silver,2023-05-15,Electronics,1.0
10472,57.0,Female,96685.0,Fremont,Nebraska,68025,Central,United States,85,2625.9365,Silver,2023-09-26,Pet Supplies,1.0
13618,39.0,Female,120414.0,Maple Grove,Minnesota,55369,Central,United States,65,11195.731,Platinum,2023-12-27,Pet Supplies,0.0
11612,51.0,Female,60864.0,Maple Grove,Minnesota,55369,Central,United States,34,5531.883,Gold,2023-12-26,Electronics,0.0
18315,53.0,Female,74372.0,Maple Grove,Minnesota,55369,Central,United States,32,12423.996,Platinum,2023-11-27,Pet Supplies,0.0
17024,18.0,Male,68848.0,Newark,Delaware,19711,East,United States,30,7477.276,Gold,2023-11-29,Grocery,0.0
16826,47.0,Female,88512.0,Miami,Florida,33180,South,United States,72,8889.042,Gold,2023-11-12,Beauty,0.0
10266,53.0,Female,53796.0,San Diego,California,92105,West,United States,63,4669.739,Silver,2023-06-16,Sports and Outdoors,1.0
18845,57.0,Female,64575.0,San Diego,California,92105,West,United States,13,4050.1235,Silver,2023-04-07,Grocery,1.0
15602,35.0,Female,37870.0,San Diego,California,92105,West,United States,69,3148.3186,Silver,2023-09-14,Grocery,1.0
16519,,Female,74345.0,San Diego,,92105,West,United States,70,2124.5815,Silver,2023-09-14,Home and Kitchen,1.0
12591,37.0,,90916.0,Miami,Florida,33142,South,United States,83,4742.366,Silver,2023-07-07,Clothing,1.0
19885,44.0,Female,56674.0,Miami,Florida,33178,South,United States,43,3258.719,Silver,2023-06-17,Electronics,1.0
11874,52.0,Female,,San Antonio,Texas,78207,Central,United States,30,9140.15,Gold,2023-11-28,Furniture,0.0
13052,40.0,Female,42612.0,,Florida,32216,South,United States,32,2183.2698,Silver,,Furniture,1.0
10294,52.0,Male,63542.0,Jacksonville,Florida,32216,South,United States,81,8194.652,Gold,2023-06-30,Electronics,1.0
13779,21.0,Male,41610.0,Jacksonville,Florida,32216,South,United States,71,10647.258,Platinum,2023-11-03,Home and Kitchen,0.0
15161,49.0,Female,58888.0,Jacksonville,Florida,32216,South,United States,5,2281.5654,Silver,2023-07-19,Office Products,1.0
16988,33.0,,74734.0,Houston,Texas,77070,Central,United States,67,2355.266,Silver,2023-12-05,Pet Supplies,0.0
16905,,Male,48134.0,San Francisco,California,94122,West,United States,52,10675.89,Platinum,2023-11-05,Office Products,0.0
16018,36.0,Female,45333.0,San Francisco,California,94122,West,United States,44,9489.248,Gold,2023-12-05,Grocery,0.0
17150,30.0,,113494.0,San Francisco,California,94122,West,United States,14,2094.548,Silver,2023-12-17,Health & Personal Care,0.0
16223,46.0,Female,60749.0,Philadelphia,Pennsylvania,19140,East,United States,88,9108.206,Gold,2023-06-15,Sports and Outdoors,1.0
14244,65.0,Female,98547.0,Marion,Ohio,43302,East,United States,40,7473.2593,Gold,2023-11-08,Clothing,0.0
14470,25.0,Female,87841.0,New York City,,10024,East,United States,30,12785.886,Platinum,2023-01-26,Electronics,1.0
15451,18.0,Female,70068.0,,New York,10024,East,United States,53,3401.184,Silver,,Beauty,
13045,33.0,Female,69331.0,New York City,New York,10024,East,United States,37,5519.463,Gold,,Grocery,0.0
19422,47.0,Female,93606.0,New York City,New York,10024,East,United States,42,8479.565,Gold,2023-12-12,Home and Kitchen,0.0
19470,47.0,Female,38902.0,New York City,New York,10024,East,United States,40,11454.313,Platinum,2023-12-15,Office Products,0.0
10771,,Female,110157.0,Philadelphia,Pennsylvania,19140,East,United States,6,12621.256,Platinum,2023-12-02,Sports and Outdoors,0.0
15110,53.0,Female,89609.0,Philadelphia,Pennsylvania,19140,East,United States,66,9752.191,Gold,2023-11-02,Beauty,0.0
10753,40.0,Female,85397.0,Philadelphia,Pennsylvania,19140,East,United States,75,4340.4863,Silver,2023-09-08,Pet Supplies,1.0
16383,34.0,,81566.0,Philadelphia,Pennsylvania,19140,East,United States,45,4463.589,Silver,2023-08-10,Electronics,1.0
14600,39.0,Female,63956.0,Los Angeles,,90036,West,United States,19,1771.3569,Silver,2023-08-21,Home and Kitchen,1.0
11892,43.0,Female,50296.0,Smyrna,Georgia,30080,South,United States,88,874.98285,Bronze,2023-07-27,Clothing,1.0
18165,46.0,,90711.0,,California,94122,West,United States,52,10923.757,Platinum,2023-12-11,Furniture,0.0
11048,57.0,Male,58398.0,Chicago,Illinois,60653,Central,United States,5,5779.703,Gold,2023-03-16,Sports and Outdoors,1.0
10315,39.0,Female,79695.0,Chicago,,60653,Central,United States,39,1155.837,Silver,2023-03-13,Electronics,1.0
11849,46.0,Male,82489.0,Medford,Oregon,97504,West,United States,95,2399.9756,Silver,2023-01-22,Pet Supplies,1.0
10934,35.0,Female,,Medford,Oregon,97504,West,United States,70,10458.31,Platinum,2023-11-08,Beauty,0.0
12698,59.0,,65433.0,New York City,New York,10009,East,United States,38,5933.7534,Gold,2023-12-17,Furniture,0.0
14633,42.0,Male,105126.0,New York City,New York,10009,East,United States,29,4833.5664,Silver,2023-05-13,Clothing,1.0
17145,47.0,Male,119462.0,New York City,New York,10009,East,United States,95,8319.984,Gold,,Grocery,0.0
17011,,Female,56275.0,Huntsville,Alabama,35810,South,United States,92,7574.5005,Gold,2023-12-06,Health & Personal Care,0.0
11848,50.0,Male,54863.0,Philadelphia,,19134,East,United States,59,907.74396,Bronze,2023-03-02,Sports and Outdoors,1.0
14417,40.0,,83119.0,Philadelphia,,19134,East,United States,31,6552.062,Gold,2023-11-23,Sports and Outdoors,0.0
10414,18.0,Male,91454.0,Philadelphia,Pennsylvania,19134,East,United States,71,57.66736,Bronze,2023-06-10,Home and Kitchen,1.0
17303,46.0,,74416.0,Philadelphia,,19134,,United States,94,179.4441,Bronze,2023-02-05,Office Products,1.0
12135,33.0,Female,60135.0,Philadelphia,Pennsylvania,19134,East,United States,67,5456.396,Gold,2023-03-17,Grocery,1.0
12984,25.0,Female,83240.0,Santa Clara,California,95051,West,United States,87,10399.08,Platinum,2023-11-04,Clothing,0.0
19121,39.0,Female,54546.0,Santa Clara,California,95051,,United States,67,3854.791,Silver,,Health & Personal Care,1.0
10872,38.0,,68250.0,,California,90805,West,United States,86,10086.223,Platinum,2023-11-10,Furniture,0.0
18034,65.0,Male,73727.0,Los Angeles,,90008,West,United States,7,7832.675,Gold,2023-12-12,Beauty,0.0
13448,34.0,Male,53159.0,Santa Barbara,California,93101,West,United States,51,1245.7333,Silver,2023-04-19,Health & Personal Care,1.0
18152,36.0,Female,67010.0,New York City,New York,10009,East,United States,60,2671.649,Silver,2023-03-11,Sports and Outdoors,1.0
11038,36.0,Female,64825.0,Jacksonville,Florida,32216,South,United States,18,12426.562,Platinum,2023-12-20,Grocery,0.0
18894,43.0,Female,52800.0,Cedar Hill,Texas,75104,Central,United States,48,12267.943,Platinum,2023-12-17,Health & Personal Care,0.0
17290,30.0,Female,,,Nebraska,68104,Central,United States,17,5095.365,Gold,2023-08-31,Office Products,1.0
10016,25.0,Female,73816.0,Little Rock,Arkansas,72209,South,United States,48,10426.437,Platinum,2023-06-30,Sports and Outdoors,1.0
16392,37.0,Male,57020.0,Little Rock,Arkansas,72209,South,United States,76,10098.343,Platinum,2023-12-21,Pet Supplies,0.0
15143,51.0,Male,58172.0,Little Rock,Arkansas,72209,South,United States,30,1426.6526,Silver,2023-03-02,Office Products,1.0
10975,31.0,Female,73571.0,Little Rock,Arkansas,72209,South,United States,9,1300.8754,Silver,2023-05-01,Sports and Outdoors,
16985,47.0,Male,63336.0,Little Rock,Arkansas,72209,South,United States,100,2427.3508,Silver,2023-04-04,Office Products,1.0
10646,28.0,Female,60905.0,Little Rock,Arkansas,72209,South,United States,92,7007.156,Gold,2023-12-25,Beauty,0.0
19120,,Female,92033.0,Little Rock,Arkansas,72209,South,United States,7,4300.353,Silver,,Grocery,1.0
19730,33.0,Female,57895.0,,Nebraska,68701,,United States,14,13257.221,Platinum,2023-11-02,Clothing,0.0
12058,,Female,65408.0,Chicago,,60653,Central,United States,83,8453.085,Gold,2023-11-20,Pet Supplies,
13121,32.0,Male,67733.0,Chicago,Illinois,60653,Central,United States,12,1494.8674,Silver,2023-12-09,Grocery,0.0
13865,,Male,57426.0,Chicago,Illinois,60653,Central,United States,2,8697.496,Gold,2023-07-12,Health & Personal Care,1.0
14522,29.0,Male,70414.0,Tucson,Arizona,85705,West,United States,36,9258.775,Gold,2023-11-02,Furniture,0.0
10679,36.0,Male,57630.0,Tucson,Arizona,85705,West,United States,62,231.78284,Bronze,2023-09-27,Grocery,1.0
18770,30.0,Female,83684.0,Tucson,,85705,West,United States,29,4993.3374,Silver,2023-06-24,Clothing,1.0
15551,41.0,Female,73013.0,Concord,New Hampshire,3301,East,United States,55,5064.423,Gold,2023-11-06,Office Products,0.0
14187,,Male,61317.0,Draper,Utah,84020,West,United States,94,10429.964,Platinum,2023-11-08,Office Products,0.0
16123,34.0,Female,24991.0,Draper,,84020,West,United States,7,12825.426,Platinum,2023-11-20,Health & Personal Care,0.0
13224,19.0,Female,75025.0,San Francisco,California,94109,,United States,61,4929.9097,Silver,2023-12-20,Electronics,0.0
10095,43.0,,69149.0,San Francisco,California,94109,West,United States,34,7768.779,Gold,2023-11-01,Pet Supplies,0.0
15962,,Female,80034.0,Houston,Texas,77036,Central,United States,54,344.58218,Bronze,2023-03-11,Pet Supplies,1.0
11818,32.0,,91270.0,Houston,Texas,77036,Central,United States,23,10186.22,Platinum,2023-12-03,Health & Personal Care,0.0
19445,29.0,Male,76065.0,,Texas,77036,Central,United States,85,3168.9146,Silver,2023-08-26,Clothing,1.0
12545,19.0,,83967.0,Houston,Texas,77036,Central,United States,13,9625.439,Gold,,Pet Supplies,0.0
13072,39.0,Female,46873.0,Houston,Texas,77036,Central,United States,23,2126.1208,Silver,2023-04-15,Home and Kitchen,1.0
12791,35.0,,43176.0,Montgomery,Alabama,36116,South,United States,46,3966.721,Silver,2023-04-20,Sports and Outdoors,1.0
10328,31.0,Female,68917.0,Jackson,Mississippi,39212,South,United States,101,6194.9897,Gold,2023-12-25,Health & Personal Care,0.0
17319,32.0,Male,88741.0,Jackson,Mississippi,39212,South,United States,104,1855.607,Silver,2023-08-07,Pet Supplies,1.0
11811,18.0,Female,65626.0,North Las Vegas,Nevada,89031,West,United States,24,3708.8538,Silver,2023-04-14,Clothing,1.0
19275,51.0,Female,82097.0,North Las Vegas,Nevada,89031,West,United States,95,2498.5115,Silver,2023-09-14,Home and Kitchen,1.0
18303,53.0,Female,100202.0,North Las Vegas,,89031,West,United States,61,5927.961,Gold,2023-11-26,Grocery,0.0
10150,31.0,Male,65176.0,Atlanta,Georgia,30318,South,United States,49,10169.102,Platinum,2023-11-17,Beauty,0.0
11643,36.0,Female,40988.0,Atlanta,Georgia,30318,South,United States,39,9241.814,Gold,2023-09-16,Office Products,1.0
17648,,Female,89520.0,Atlanta,Georgia,30318,,United States,66,11656.921,Platinum,2023-11-13,Beauty,0.0
17571,36.0,,46344.0,Chicago,,60610,Central,United States,39,11127.24,Platinum,2023-12-24,Beauty,0.0
16439,46.0,Female,60371.0,Chicago,Illinois,60610,Central,United States,1,3139.2937,Silver,2023-09-23,Health & Personal Care,1.0
17397,38.0,Male,76664.0,Chicago,Illinois,60610,Central,United States,29,6120.449,Gold,2023-12-09,Grocery,0.0
15164,63.0,Female,103029.0,Chicago,,60610,Central,United States,96,11277.709,Platinum,2023-12-14,Pet Supplies,0.0
15439,,Male,66376.0,Chicago,Illinois,60610,Central,United States,93,6652.8965,Gold,2023-11-13,Office Products,0.0
17875,38.0,Female,103468.0,Chicago,,60610,Central,United States,11,2408.6729,Silver,2023-09-28,Grocery,1.0
13760,,Female,75345.0,Chicago,,60610,Central,United States,34,2127.861,Silver,2023-08-09,Office Products,1.0
11010,33.0,Female,78295.0,Columbus,Ohio,43229,East,United States,20,7206.694,Gold,2023-12-26,Home and Kitchen,0.0
17331,22.0,Female,63790.0,Columbus,Ohio,43229,East,United States,15,8463.872,Gold,2023-12-29,Furniture,0.0
12284,,Male,54677.0,Columbus,Ohio,43229,East,United States,25,8184.2207,Gold,2023-03-27,Office Products,1.0
12418,25.0,Female,54597.0,Columbus,Ohio,43229,East,United States,35,5535.799,Gold,2023-11-03,Pet Supplies,0.0
18472,61.0,,84845.0,Columbus,Ohio,43229,East,United States,87,3248.8267,Silver,2023-12-26,Grocery,0.0
15169,33.0,Female,66137.0,Pasadena,California,91104,,United States,36,3432.0625,Silver,2023-06-09,Beauty,1.0
15667,46.0,,22530.0,Pasadena,California,91104,,United States,90,2712.391,Silver,2023-03-01,Furniture,1.0
11156,35.0,,70008.0,Los Angeles,California,90004,West,United States,40,11563.496,Platinum,2023-11-26,Clothing,0.0
14858,,,41348.0,Los Angeles,California,90004,West,United States,6,12483.398,Platinum,,Health & Personal Care,0.0
13639,,Male,22530.0,Los Angeles,California,90004,West,United States,79,5929.2476,Gold,2023-11-02,Pet Supplies,
10438,24.0,Female,27821.0,Clinton,Maryland,20735,East,United States,70,2309.7007,Silver,2023-09-18,Furniture,1.0
19936,63.0,Female,79212.0,New York City,New York,10024,East,United States,73,3672.5703,Silver,2023-12-14,Clothing,0.0
11267,38.0,Male,73183.0,San Diego,California,92037,,United States,23,12937.624,Platinum,2023-11-23,Grocery,0.0
10805,37.0,Female,,New York City,New York,10011,East,United States,51,9557.382,Gold,2023-11-23,Office Products,0.0
18420,44.0,Female,57800.0,New York City,New York,10011,East,United States,15,11929.539,Platinum,2023-11-23,Clothing,0.0
15753,50.0,Female,73151.0,New York City,New York,10011,East,United States,66,12629.241,Platinum,2023-12-04,Pet Supplies,0.0
12329,,Male,97655.0,Lancaster,California,93534,West,United States,42,6579.702,Gold,2023-06-14,Grocery,1.0
19666,24.0,Male,102683.0,Great Falls,,59405,West,United States,67,8357.823,Gold,2023-12-17,Health & Personal Care,0.0
16528,24.0,Female,95240.0,San Francisco,California,94110,,United States,30,11438.913,Platinum,2023-12-29,Sports and Outdoors,0.0
10709,36.0,Female,65160.0,San Francisco,,94110,West,United States,60,1817.2122,Silver,,Office Products,
18060,44.0,Female,64418.0,Lakewood,New Jersey,8701,East,United States,102,2139.6064,Silver,,Pet Supplies,1.0
10174,32.0,Female,84904.0,Lakewood,New Jersey,8701,East,United States,44,6109.242,Gold,2023-12-26,Sports and Outdoors,0.0
16514,,Female,,Cleveland,Ohio,44105,East,United States,59,9090.376,Gold,2023-11-15,Furniture,0.0
13357,42.0,Female,,Lawrence,Massachusetts,1841,East,United States,44,965.0687,Bronze,2023-01-11,Office Products,1.0
16574,57.0,Female,75346.0,Lawrence,Massachusetts,1841,East,United States,91,6906.097,Gold,2023-06-22,Pet Supplies,1.0
12909,32.0,,55976.0,Concord,New Hampshire,3301,East,United States,87,12652.248,Platinum,2023-11-04,Clothing,0.0
18854,22.0,Female,34466.0,Baltimore,Maryland,21215,East,United States,6,2604.8916,Silver,2023-08-13,Sports and Outdoors,1.0
10091,34.0,Female,53680.0,Baltimore,Maryland,21215,East,United States,63,3224.9937,Silver,2023-02-09,Health & Personal Care,1.0
17205,31.0,Male,77341.0,Columbus,Ohio,43229,East,United States,49,8873.906,Gold,2023-11-26,Pet Supplies,0.0
10106,43.0,Female,42508.0,Columbus,,43229,East,United States,69,9437.974,Gold,2023-11-23,Clothing,0.0
12361,42.0,Female,82164.0,Columbus,,43229,East,United States,29,6739.315,Gold,2023-12-11,Furniture,0.0
19938,43.0,Female,77029.0,Houston,Texas,77041,Central,United States,95,6753.1484,Gold,2023-09-01,Beauty,1.0
12274,22.0,Female,97681.0,Houston,Texas,77041,Central,United States,85,6930.739,Gold,2023-12-13,Electronics,0.0
15081,,Female,119484.0,New York City,New York,10011,East,United States,100,6727.59,Gold,2023-11-25,Grocery,0.0
19466,40.0,Female,50524.0,Greensboro,North Carolina,27405,South,United States,12,7743.7686,Gold,2023-12-12,Beauty,0.0
11710,20.0,Female,114356.0,Greensboro,North Carolina,27405,South,United States,20,8872.21,Gold,2023-12-12,Sports and Outdoors,0.0
19862,32.0,Female,76779.0,New York City,New York,10024,East,United States,87,3513.6865,Silver,,Grocery,1.0
19939,,Female,80303.0,,California,94109,West,United States,102,8513.042,Gold,2023-12-03,Health & Personal Care,0.0
12568,47.0,Male,60555.0,Monroe,Louisiana,71203,South,United States,72,5495.965,Gold,2023-03-01,Home and Kitchen,1.0
17631,,Female,78948.0,Cincinnati,Ohio,45231,East,United States,5,10913.241,Platinum,2023-12-22,Furniture,0.0
14737,18.0,Male,76749.0,Seattle,Washington,98105,West,United States,66,2756.4243,Silver,2023-09-08,Health & Personal Care,1.0
11652,,Female,72035.0,Seattle,Washington,98105,West,United States,47,6367.345,Gold,2023-08-16,Beauty,1.0
11857,25.0,Female,61635.0,New York City,New York,10011,East,United States,58,6967.2036,Gold,2023-11-22,Clothing,0.0
12898,18.0,Female,72968.0,,New York,10035,East,United States,54,2396.952,Silver,2023-11-30,Beauty,
17399,69.0,,37770.0,New York City,New York,10035,,United States,21,847.2194,Bronze,2023-04-03,Sports and Outdoors,1.0
14975,39.0,Male,62034.0,New York City,New York,10035,East,United States,63,6998.3906,Gold,2023-02-03,Grocery,1.0
15780,64.0,Female,69887.0,Memphis,Tennessee,38109,South,United States,77,2767.0198,Silver,2023-04-05,Grocery,1.0
15068,56.0,,,San Diego,California,92105,West,United States,31,8527.73,Gold,2023-02-04,Electronics,1.0
12843,18.0,Female,81247.0,La Crosse,Wisconsin,54601,Central,United States,3,9415.017,Gold,2023-11-02,Sports and Outdoors,0.0
11022,38.0,Male,53349.0,La Crosse,Wisconsin,54601,Central,United States,25,13002.719,Platinum,2023-12-18,Sports and Outdoors,0.0
12371,52.0,Female,66606.0,La Crosse,Wisconsin,54601,,United States,78,13097.0205,Platinum,2023-12-30,Beauty,0.0
