CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
13667,51,Female,76189,Dallas,Texas,75220,Central,United States,9,7734.0327,Gold,2023-12-25,Home and Kitchen,0,5202
18547,46,Female,63392,Rochester,New York,14609,East,United States,51,6286.144,Gold,,Electronics,1,5204
12999,21,Male,,Los Angeles,California,90045,West,United States,16,12428.874,Platinum,2023-11-29,Electronics,0,5206
11859,35,Female,70899,Los Angeles,California,90045,,United States,80,5566.995,Gold,2023-11-01,Furniture,0,5207
11503,65,Female,54207,Dallas,Texas,75217,Central,United States,86,6647.5996,Gold,2023-08-28,Health & Personal Care,1,5211
16078,31,,44786,Dallas,Texas,75217,Central,United States,36,10107.955,Platinum,2023-12-12,Furniture,0,5212
10977,,,62076,Monroe,Louisiana,71203,South,United States,99,10236.306,Platinum,2023-11-11,Home and Kitchen,0,5213
12406,18,Female,43957,Seattle,Washington,98103,West,United States,67,3663.3044,Silver,2023-06-12,Home and Kitchen,1,5228
11862,36,Male,36890,Akron,Ohio,44312,,United States,83,5126.999,Gold,,Furniture,1,5229
16505,34,Female,87595,Seattle,Washington,98103,West,United States,42,8290.438,Gold,2023-11-11,Beauty,0,5235
15842,28,Female,75442,Philadelphia,Pennsylvania,19134,East,United States,43,265.07504,Bronze,2023-09-13,Sports and Outdoors,1,5237
18778,,,78555,Los Angeles,California,90045,West,United States,74,2199.6936,Silver,2023-10-13,Grocery,0,5240
17622,54,Female,65221,Philadelphia,Pennsylvania,19143,East,United States,16,10936.233,Platinum,2023-11-25,Beauty,0,5244
17847,,,108970,Philadelphia,Pennsylvania,19143,East,United States,22,11547.279,Platinum,2023-12-04,Grocery,0,5245
14031,50,Female,94106,Los Angeles,California,90045,West,United States,50,12889.279,Platinum,2023-11-15,Furniture,0,5248
16207,50,Female,77569,Los Angeles,California,90045,West,United States,61,3413.5505,Silver,2023-12-22,Electronics,0,5249
19699,20,Female,60800,Wilmington,,19805,East,United States,4,1530.6704,Silver,2023-11-12,Health & Personal Care,0,5253
15113,25,Female,89123,San Francisco,California,94110,West,United States,94,13054.929,Platinum,2023-12-09,Grocery,0,5256
11520,,Male,95544,Seattle,Washington,98103,West,United States,36,8319.57,Gold,2023-11-10,Electronics,0,5260
13038,,,57727,Seattle,Washington,98103,,United States,39,10736.186,Platinum,2023-01-01,Electronics,1,5261
12975,53,,47607,Los Angeles,California,90045,West,United States,78,12012.565,Platinum,2023-11-07,Electronics,0,5264
14253,44,Female,104214,San Francisco,California,94109,West,United States,74,2909.6113,Silver,2023-04-18,Beauty,1,5268
10799,,Female,93547,Chicago,Illinois,60653,Central,United States,22,5856.7285,Gold,2023-11-02,Beauty,0,5274
18556,49,Female,73858,Los Angeles,,90045,West,United States,104,2215.0654,Silver,2023-08-19,Grocery,1,5282
14232,21,,75188,Los Angeles,California,90045,West,United States,9,5511.4536,Gold,2023-12-08,Health & Personal Care,0,5285
11928,34,Female,,Los Angeles,California,90036,West,United States,73,11855.19,Platinum,2023-11-18,Pet Supplies,0,5287
12879,42,Male,62007,San Francisco,California,94122,,United States,71,6682.286,Gold,2023-01-12,Home and Kitchen,1,5288
16227,33,Female,72978,Los Angeles,California,90008,West,United States,93,13026.387,Platinum,2023-11-16,Clothing,0,5294
14570,21,Female,88656,Palm Coast,Florida,32137,,United States,95,5423.1567,Gold,2023-12-29,Office Products,0,5296
14137,,Female,54526,Palm Coast,Florida,32137,South,United States,3,5996.8784,Gold,2023-12-29,Home and Kitchen,0,5298
12076,30,,74821,,New York,10035,,United States,38,7531.6987,Gold,2023-11-29,Grocery,0,5301
11631,39,Female,,,New York,10035,,United States,4,12840.746,Platinum,2023-06-08,Sports and Outdoors,1,5302
12936,44,Female,,Olathe,Kansas,66062,Central,United States,92,8888.293,Gold,2023-11-14,Beauty,0,5308
11350,21,Male,,Philadelphia,Pennsylvania,19143,East,United States,21,250.5461,Bronze,2023-06-05,Grocery,1,5313
10587,38,,33902,San Francisco,,94122,West,United States,100,4296.0596,Silver,2023-01-16,Health & Personal Care,1,5316
16400,36,Female,109005,Los Angeles,California,90032,West,United States,80,6854.901,Gold,2023-01-13,Sports and Outdoors,1,5318
16484,36,Female,81975,Scottsdale,,85254,West,United States,90,11315.345,Platinum,2023-11-25,Office Products,0,5321
15575,27,Male,89198,Houston,Texas,77095,Central,United States,26,5553.821,Gold,2023-12-09,Sports and Outdoors,0,5323
11994,43,Female,31639,Hamilton,Ohio,45011,East,United States,82,5303.7314,Gold,2023-03-14,Electronics,1,5326
14644,,,76317,Parker,Colorado,80134,West,United States,50,1534.6471,Silver,2023-05-15,Electronics,1,5329
15602,35,Female,37870,San Diego,California,92105,West,United States,69,3148.3186,Silver,2023-09-14,Grocery,1,5338
10294,52,Male,63542,Jacksonville,Florida,32216,South,United States,81,8194.652,Gold,2023-06-30,Electronics,1,5344
15161,49,Female,58888,Jacksonville,Florida,32216,South,United States,5,2281.5654,Silver,2023-07-19,Office Products,1,5346
19422,47,Female,93606,New York City,New York,10024,East,United States,42,8479.565,Gold,2023-12-12,Home and Kitchen,0,5355
15110,53,Female,89609,Philadelphia,Pennsylvania,19140,East,United States,66,9752.191,Gold,2023-11-02,Beauty,0,5358
10753,40,Female,85397,Philadelphia,Pennsylvania,19140,East,United States,75,4340.4863,Silver,2023-09-08,Pet Supplies,1,5359
10934,35,Female,,Medford,Oregon,97504,West,United States,70,10458.31,Platinum,2023-11-08,Beauty,0,5367
14633,42,Male,105126,New York City,New York,10009,East,United States,29,4833.5664,Silver,2023-05-13,Clothing,1,5369
17145,47,Male,119462,New York City,New York,10009,East,United States,95,8319.984,Gold,,Grocery,0,5370
10414,18,Male,91454,Philadelphia,Pennsylvania,19134,East,United States,71,57.66736,Bronze,2023-06-10,Home and Kitchen,1,5374
12984,25,Female,83240,Santa Clara,California,95051,West,United States,87,10399.08,Platinum,2023-11-04,Clothing,0,5377
13448,34,Male,53159,Santa Barbara,California,93101,West,United States,51,1245.7333,Silver,2023-04-19,Health & Personal Care,1,5381
10646,28,Female,60905,Little Rock,Arkansas,72209,South,United States,92,7007.156,Gold,2023-12-25,Beauty,0,5390
10679,36,Male,57630,Tucson,Arizona,85705,West,United States,62,231.78284,Bronze,2023-09-27,Grocery,1,5396
18770,30,Female,83684,Tucson,,85705,West,United States,29,4993.3374,Silver,2023-06-24,Clothing,1,5397
13224,19,Female,75025,San Francisco,California,94109,,United States,61,4929.9097,Silver,2023-12-20,Electronics,0,5401
19445,29,Male,76065,,Texas,77036,Central,United States,85,3168.9146,Silver,2023-08-26,Clothing,1,5405
17319,32,Male,88741,Jackson,Mississippi,39212,South,United States,104,1855.607,Silver,2023-08-07,Pet Supplies,1,5410
10150,31,Male,65176,Atlanta,Georgia,30318,South,United States,49,10169.102,Platinum,2023-11-17,Beauty,0,5414
17571,36,,46344,Chicago,,60610,Central,United States,39,11127.24,Platinum,2023-12-24,Beauty,0,5417
16439,46,Female,60371,Chicago,Illinois,60610,Central,United States,1,3139.2937,Silver,2023-09-23,Health & Personal Care,1,5418
11010,33,Female,78295,Columbus,Ohio,43229,East,United States,20,7206.694,Gold,2023-12-26,Home and Kitchen,0,5424
11156,35,,70008,Los Angeles,California,90004,West,United States,40,11563.496,Platinum,2023-11-26,Clothing,0,5431
11267,38,Male,73183,San Diego,California,92037,,United States,23,12937.624,Platinum,2023-11-23,Grocery,0,5435
10091,34,Female,53680,Baltimore,Maryland,21215,East,United States,63,3224.9937,Silver,2023-02-09,Health & Personal Care,1,5449
17205,31,Male,77341,Columbus,Ohio,43229,East,United States,49,8873.906,Gold,2023-11-26,Pet Supplies,0,5450
10106,43,Female,42508,Columbus,,43229,East,United States,69,9437.974,Gold,2023-11-23,Clothing,0,5451
12361,42,Female,82164,Columbus,,43229,East,United States,29,6739.315,Gold,2023-12-11,Furniture,0,5452
12568,47,Male,60555,Monroe,Louisiana,71203,South,United States,72,5495.965,Gold,2023-03-01,Home and Kitchen,1,5460
15780,64,Female,69887,Memphis,Tennessee,38109,South,United States,77,2767.0198,Silver,2023-04-05,Grocery,1,5467
12054,49,Male,27482,Seattle,,98115,West,United States,73,10766.446,Platinum,2023-02-24,Office Products,1,5476
18362,25,,53206,Miami,Florida,33180,South,United States,44,7795.449,Gold,2023-11-09,Home and Kitchen,0,5477
16162,32,Male,87095,Miami,Florida,33180,South,United States,90,852.31726,Bronze,2023-02-10,Office Products,1,5478
12152,,Female,58141,Chesapeake,Virginia,23320,South,United States,30,3037.1738,Silver,2023-12-29,Health & Personal Care,0,5481
14300,49,Female,59491,La Mesa,California,91941,West,United States,94,4676.197,Silver,2023-12-28,Grocery,0,5485
12725,,Female,60958,Salem,Oregon,97301,,United States,84,9977.657,Gold,2023-05-19,Sports and Outdoors,1,5503
10415,32,Female,45193,Salem,Oregon,97301,West,United States,3,59.382626,Bronze,2023-07-17,Beauty,1,5506
12814,36,Female,73091,Aurora,,80013,West,United States,97,13035.22,Platinum,2023-12-08,Pet Supplies,0,5511
19579,30,Female,57589,Pocatello,Idaho,83201,West,United States,104,10794.664,Platinum,2023-12-30,Electronics,0,5520
13269,35,Male,112277,Seattle,Washington,98115,West,United States,92,3404.8196,Silver,2023-07-16,Health & Personal Care,1,5524
18500,48,,87574,Athens,Georgia,30605,South,United States,76,9812.27,Gold,2023-09-29,Electronics,1,5530
13867,38,Female,36705,Athens,Georgia,30605,South,United States,80,200.20872,Bronze,2023-03-08,Office Products,1,5532
15715,28,Male,82441,Apopka,Florida,32712,South,United States,73,8571.562,Gold,2023-12-24,Home and Kitchen,0,5534
19620,35,Female,30580,Baltimore,Maryland,21215,East,United States,53,4227.338,Silver,2023-08-17,Electronics,1,5542
11801,57,Female,54723,Marion,,43302,East,United States,84,12692.194,Platinum,2023-04-12,Clothing,1,5552
19777,34,Female,76133,New York City,New York,10024,East,United States,39,5244.6807,Gold,2023-01-12,Home and Kitchen,1,5555
15796,,Female,75838,Chicago,,60653,Central,United States,89,9395.8125,Gold,2023-12-25,Office Products,0,5560
18403,,,25004,Ann Arbor,Michigan,48104,Central,United States,75,5354.8066,Gold,2023-12-16,Office Products,0,5564
15264,,Female,,Springfield,Oregon,97477,West,United States,14,9809.919,Gold,2023-11-23,Furniture,0,5568
10228,36,Female,73212,Chicago,Illinois,60653,Central,United States,63,11574.436,Platinum,2023-11-12,Furniture,0,5570
16610,46,Female,,Madison,Wisconsin,53711,Central,United States,67,5017.978,Gold,2023-11-15,Sports and Outdoors,0,5575
16213,53,Female,45297,Fairfield,California,94533,West,United States,74,6248.2744,Gold,2023-12-17,Office Products,0,5588
13740,46,Female,25739,Fairfield,California,94533,West,United States,33,7423.823,Gold,2023-11-09,Beauty,0,5589
13090,45,Male,68205,Fairfield,California,94533,West,United States,75,9348.168,Gold,2023-11-10,Office Products,0,5590
17239,62,,64599,Fort Worth,Texas,76106,,United States,78,8460.454,Gold,2023-11-02,Home and Kitchen,0,5600
10385,,Male,50426,Raleigh,North Carolina,27604,South,United States,102,3458.8318,Silver,2023-05-28,Clothing,1,5602
15557,25,,102146,Hialeah,Florida,33012,South,United States,10,3652.2244,Silver,2023-11-30,Home and Kitchen,0,5603
11165,60,,,San Antonio,Texas,78207,Central,United States,6,12671.582,Platinum,2023-08-17,Sports and Outdoors,1,5610
17066,,,22530,Springfield,Missouri,65807,Central,United States,103,10123.124,Platinum,2023-11-30,Office Products,0,5616
17781,41,Male,39232,Waco,Texas,76706,Central,United States,11,3935.6763,Silver,2023-05-02,Beauty,1,5617
15679,30,Female,,Los Angeles,California,90036,West,United States,86,6132.25,Gold,2023-12-17,Pet Supplies,0,5619
19475,45,Male,96297,Chico,California,95928,West,United States,92,6942.026,Gold,2023-11-22,Office Products,0,5624
11349,62,Female,24744,Springfield,Oregon,97477,,United States,88,11306.235,Platinum,2023-03-20,Home and Kitchen,1,5630
15957,46,,82250,El Paso,Texas,79907,Central,United States,79,12305.19,Platinum,2023-12-21,Health & Personal Care,0,5643
15462,35,Female,22530,San Diego,California,92037,West,United States,58,4208.437,Silver,2023-12-10,Beauty,0,5654
11616,28,,53171,Tampa,,33614,South,United States,14,10607.654,Platinum,2023-05-08,Sports and Outdoors,1,5656
12294,50,Female,,San Diego,,92105,,United States,23,4929.508,Silver,2023-03-07,Office Products,1,5673
11444,41,Female,,Seattle,Washington,98115,West,United States,38,3255.8196,Silver,,Grocery,1,5680
15917,25,Male,96099,Arlington,Virginia,22204,South,United States,31,2075.793,Silver,2023-03-19,Sports and Outdoors,1,5682
12167,50,Male,44606,San Diego,,92105,West,United States,31,9349.872,Gold,2023-11-09,Home and Kitchen,0,5686
16693,,Female,46820,San Diego,California,92105,West,United States,96,4054.8567,Silver,2023-03-15,Beauty,1,5687
13952,30,Female,77547,San Diego,,92105,West,United States,58,7929.654,Gold,2023-11-21,Health & Personal Care,0,5689
19050,,Female,,Roseville,Minnesota,55113,Central,United States,40,6951.329,Gold,2023-09-15,Home and Kitchen,1,5690
16521,42,Female,98166,Roseville,Minnesota,55113,,United States,75,8986.362,Gold,2023-03-05,Pet Supplies,1,5694
17259,48,Female,64687,Meriden,Connecticut,6450,East,United States,17,6760.3726,Gold,2023-11-06,Clothing,0,5706
19681,34,Male,73917,Philadelphia,Pennsylvania,19143,East,United States,41,7766.4824,Gold,2023-12-12,Beauty,0,5709
15653,22,Female,60495,Philadelphia,Pennsylvania,19140,East,United States,11,12361.447,Platinum,2023-11-07,Pet Supplies,0,5716
13151,18,Female,44154,San Diego,California,92105,West,United States,25,11351.078,Platinum,2023-11-23,Electronics,0,5723
16099,38,,77714,Owensboro,Kentucky,42301,South,United States,79,11331.172,Platinum,2023-12-12,Grocery,0,5729
11372,,Female,78086,Atlanta,Georgia,30318,South,United States,83,2193.1013,Silver,2023-08-17,Electronics,1,5734
14734,23,Female,74994,San Jose,California,95123,West,United States,34,5143.7266,Gold,2023-12-29,Clothing,0,5750
10470,70,Female,88797,San Jose,California,95123,West,United States,83,10254.393,Platinum,2023-11-04,Pet Supplies,0,5751
15883,34,Female,88545,Seattle,Washington,98115,West,United States,68,8200.425,Gold,,Furniture,0,5752
10443,40,,70099,Owensboro,,42301,South,United States,5,11139.824,Platinum,2023-11-24,Electronics,0,5753
18991,28,Male,81906,New York City,New York,10035,,United States,52,9107.737,Gold,2023-12-30,Clothing,0,5757
18389,42,Female,66308,Fayetteville,Arkansas,72701,South,United States,5,9036.065,Gold,2023-11-21,Electronics,0,5767
13556,44,,67600,Philadelphia,Pennsylvania,19120,East,United States,74,2915.6199,Silver,2023-09-27,Furniture,1,5769
15397,40,Female,114495,Plano,Texas,75023,Central,United States,45,9289.485,Gold,2023-07-29,Grocery,1,5778
15147,54,,70785,Los Angeles,California,90032,,United States,48,12699.043,Platinum,2023-11-04,Home and Kitchen,0,5781
13474,45,,89345,Los Angeles,California,90036,West,United States,62,3725.354,Silver,2023-02-13,Sports and Outdoors,1,5783
10971,26,,82126,San Francisco,California,94109,West,United States,65,8243.845,Gold,2023-11-27,Beauty,0,5795
12373,41,Female,44022,,California,94109,West,United States,30,4866.679,Silver,2023-10-30,Pet Supplies,0,5797
18969,39,Female,75060,Los Angeles,California,90045,West,United States,2,597.1326,Bronze,2023-06-07,Grocery,1,5799
18538,59,Female,86873,Los Angeles,California,90004,West,United States,79,11208.701,Platinum,2023-07-02,Beauty,1,5800
13359,41,Female,112697,San Diego,California,92105,West,United States,24,9124.625,Gold,2023-12-18,Home and Kitchen,0,5807
15918,54,Male,117192,New York City,New York,10011,East,United States,77,6123.8584,Gold,2023-11-09,Electronics,0,5812
18033,49,Male,101210,Overland Park,Kansas,66212,Central,United States,35,9143.065,Gold,2023-12-06,Furniture,0,5815
14500,48,Male,55379,,,39401,South,United States,90,6100.651,Gold,2023-11-23,Sports and Outdoors,0,5828
10540,44,Female,63495,Los Angeles,California,90049,West,United States,73,5168.9067,Gold,2023-12-11,Sports and Outdoors,0,5829
13791,31,Female,70656,Columbus,Ohio,43229,East,United States,16,8528.586,Gold,2023-12-04,Clothing,0,5834
19335,34,,64293,Columbus,Ohio,43229,East,United States,70,3747.4204,Silver,2023-08-10,Health & Personal Care,1,5835
10883,18,Female,,Caldwell,Idaho,83605,West,United States,84,3423.313,Silver,2023-06-08,Beauty,1,5836
11054,58,,54790,Caldwell,Idaho,83605,West,United States,11,1815.1295,Silver,2023-02-23,Beauty,1,5837
18347,,Female,22545,Troy,New York,12180,East,United States,20,11472.095,Platinum,2023-12-16,Electronics,0,5843
19964,38,Female,38579,Los Angeles,California,90049,,United States,51,5345.954,Gold,2023-01-15,Electronics,1,5847
18887,,Female,93443,Los Angeles,California,90049,West,United States,29,1079.9674,Silver,2023-08-09,Sports and Outdoors,1,5849
16098,18,Female,32787,Los Angeles,California,90008,West,United States,37,5119.352,Gold,2023-08-09,Clothing,1,5851
16796,57,Female,49321,Kenner,Louisiana,70065,,United States,2,2694.9482,Silver,2023-01-28,Electronics,1,5858
14819,29,Female,69675,Kenner,Louisiana,70065,,United States,27,9591.446,Gold,2023-11-25,Clothing,0,5859
13189,27,,109799,Carrollton,Texas,75007,Central,United States,103,2277.122,Silver,2023-05-27,Sports and Outdoors,1,5871
19478,28,Male,105501,Carrollton,Texas,75007,Central,United States,72,8114.096,Gold,2023-12-17,Beauty,0,5872
13442,58,Female,39309,Los Angeles,California,90008,West,United States,20,6497.0156,Gold,2023-01-01,Electronics,1,5877
18312,29,Female,123889,Lancaster,Ohio,43130,East,United States,83,9640.202,Gold,2023-11-04,Health & Personal Care,0,5889
19577,47,Male,118320,New York City,New York,10009,East,United States,91,8212.458,Gold,2023-11-23,Sports and Outdoors,0,5892
12139,52,Female,113165,,New York,14609,East,United States,9,12476.231,Platinum,2023-12-29,Clothing,0,5895
15633,45,,59616,San Diego,California,92037,,United States,98,6933.8354,Gold,2023-12-10,Clothing,0,5898
12788,,Female,69815,Philadelphia,,19120,East,United States,48,7218.954,Gold,2023-11-18,Beauty,0,5900
10331,49,Female,82895,,California,90712,West,United States,86,7601.009,Gold,,Electronics,1,5902
16352,61,Female,83432,Philadelphia,Pennsylvania,19120,,United States,67,2017.0437,Silver,2023-03-19,Office Products,1,5905
16036,49,Female,76925,Austin,Texas,78745,,United States,65,4117.4146,Silver,2023-09-29,Beauty,1,5908
17180,35,Female,106702,Los Angeles,California,90008,West,United States,90,12155.582,Platinum,2023-04-13,Health & Personal Care,1,5910
16630,55,Male,,Houston,Texas,77095,Central,United States,34,12310.458,Platinum,2023-11-10,Home and Kitchen,0,5917
12980,,Female,107067,Miami,Florida,33178,South,United States,93,7173.7925,Gold,2023-12-26,Health & Personal Care,0,5939
17083,18,Female,81610,Parma,Ohio,44134,East,United States,90,12829.442,Platinum,2023-11-02,Office Products,0,5946
10607,49,Female,72663,Los Angeles,California,90036,,United States,58,5671.9946,Gold,2023-01-02,Sports and Outdoors,1,5958
16085,55,Female,90514,Los Angeles,California,90036,West,United States,101,10102.327,Platinum,2023-11-29,Office Products,0,5959
12154,31,Female,41389,Virginia Beach,Virginia,23464,South,United States,100,8583.651,Gold,2023-11-27,Health & Personal Care,0,5961
10770,23,Male,85084,New York City,New York,10011,East,United States,65,5104.428,Gold,2023-12-03,Electronics,0,5963
19088,36,Female,83865,Lebanon,Tennessee,37087,South,United States,38,8531.945,Gold,2023-01-01,Home and Kitchen,1,5964
18919,53,Female,56388,Omaha,Nebraska,68104,Central,United States,80,1239.3037,Silver,2023-05-17,Pet Supplies,1,5975
10323,,Male,94047,Los Angeles,California,90049,West,United States,1,6305.0293,Gold,2023-12-31,Sports and Outdoors,0,5989
18576,31,,85859,Lakeland,Florida,33801,South,United States,66,1428.3289,Silver,2023-07-23,Office Products,1,5993
14952,,,93355,Lakeland,Florida,33801,South,United States,95,6782.8174,Gold,2023-11-15,Pet Supplies,0,5995
16770,49,Male,91665,Los Angeles,California,90008,West,United States,83,7475.818,Gold,2023-12-12,Sports and Outdoors,0,5998
18250,41,Female,92579,New York City,,10035,East,United States,57,9772.43,Gold,2023-12-28,Furniture,0,6001
11783,,Female,72756,Springfield,Missouri,65807,Central,United States,62,1589.1144,Silver,2023-11-01,Office Products,0,6004
12803,32,Female,94917,Columbia,South Carolina,29203,South,United States,71,5956.555,Gold,2023-12-15,Health & Personal Care,0,6007
19253,43,Female,36260,Columbia,South Carolina,29203,South,United States,9,2993.4702,Silver,2023-09-29,Grocery,1,6013
16711,,Female,58429,Philadelphia,Pennsylvania,19120,East,United States,90,3059.3838,Silver,2023-12-25,Electronics,0,6015
18232,18,,74568,New York City,,10035,East,United States,84,11250.532,Platinum,2023-12-23,Home and Kitchen,0,6016
10280,38,Female,76839,Des Plaines,Illinois,60016,Central,United States,95,5547.845,Gold,2023-12-28,Office Products,0,6019
10417,,Female,94420,Philadelphia,Pennsylvania,19143,East,United States,96,871.5651,Bronze,,Health & Personal Care,0,6025
11753,34,Female,67448,Houston,Texas,77095,Central,United States,69,3090.401,Silver,2023-09-29,Pet Supplies,1,6035
14313,19,Female,81579,Redondo Beach,California,90278,West,United States,32,8370.222,Gold,,Electronics,0,6042
12366,31,Female,46516,Trenton,Michigan,48183,Central,United States,8,11121.599,Platinum,2023-11-21,Home and Kitchen,0,6046
19683,30,Female,,Trenton,,48183,Central,United States,74,8090.1943,Gold,2023-11-09,Pet Supplies,0,6048
18836,55,Female,38853,Hendersonville,Tennessee,37075,South,United States,41,8091.5146,Gold,2023-12-30,Sports and Outdoors,0,6051
16487,46,,69793,Waterloo,,50701,Central,United States,94,295.395,Bronze,2023-02-13,Home and Kitchen,1,6058
15870,36,Male,74950,Philadelphia,Pennsylvania,19120,East,United States,15,3338.2283,Silver,2023-08-17,Health & Personal Care,1,6064
16762,40,Female,48723,New York City,New York,10009,East,United States,56,3000.958,Silver,2023-11-07,Clothing,0,6065
12111,39,Female,50350,San Jose,California,95123,West,United States,18,4395.134,Silver,2023-07-29,Home and Kitchen,1,6066
14837,21,Male,23364,Concord,New Hampshire,3301,East,United States,79,974.50336,Bronze,2023-12-29,Beauty,0,6069
12136,,Female,88504,Columbia,Tennessee,38401,South,United States,16,5865.596,Gold,2023-12-12,Electronics,0,6070
13994,31,Male,30030,Tamarac,Florida,33319,South,United States,91,689.94366,Bronze,2023-08-22,Pet Supplies,1,6084
19770,,Female,90413,,Ohio,43229,East,United States,73,859.5202,Bronze,2023-05-21,Pet Supplies,1,6085
12163,69,Female,87214,Columbus,Georgia,31907,South,United States,96,12209.855,Platinum,2023-12-08,Health & Personal Care,0,6090
19458,49,Female,55231,,Massachusetts,2138,East,United States,9,3820.6694,Silver,2023-10-24,Pet Supplies,0,6095
16086,26,Female,60190,Oakland,California,94601,West,United States,60,8375.411,Gold,,Health & Personal Care,0,6096
12364,46,Female,82229,Oakland,California,94601,West,United States,12,9506.987,Gold,2023-11-16,Office Products,0,6097
16799,38,Female,75183,Seattle,,98105,West,United States,94,7619.8906,Gold,2023-11-02,Sports and Outdoors,0,6100
16157,,,91983,Seattle,Washington,98105,West,United States,90,9616.003,Gold,2023-12-24,Health & Personal Care,0,6106
13020,,Female,71553,Marion,Ohio,43302,East,United States,86,6397.1626,Gold,2023-12-03,Pet Supplies,0,6109
11446,48,Female,82839,Los Angeles,California,90049,West,United States,74,11899.52,Platinum,2023-12-04,Home and Kitchen,0,6111
16811,38,Female,105794,Lakewood,Ohio,44107,East,United States,46,12945.632,Platinum,2023-11-17,Office Products,0,6112
19910,31,Female,52319,San Francisco,,94122,,United States,33,8782.19,Gold,2023-11-29,Beauty,0,6115
19375,37,Female,66717,Chico,California,95928,West,United States,28,4830.5923,Silver,2023-03-19,Clothing,1,6116
15747,32,Male,,,Oregon,97405,West,United States,80,1025.3773,Silver,2023-12-18,Clothing,0,6131
14055,54,Female,76043,Eugene,Oregon,97405,West,United States,77,9158.119,Gold,2023-12-05,Beauty,0,6133
13333,37,Female,113594,Eugene,Oregon,97405,West,United States,19,4016.0215,Silver,2023-11-04,Sports and Outdoors,0,6134
19515,46,Female,69112,Fairfield,Connecticut,6824,East,United States,27,11915.79,Platinum,2023-11-20,Office Products,0,6138
15959,,Female,44483,Jackson,Michigan,49201,Central,United States,47,9740.645,Gold,2023-12-11,Office Products,0,6143
19476,33,,44792,Laguna Niguel,,92677,West,United States,38,7134.191,Gold,2023-07-15,Home and Kitchen,1,6144
13156,,Male,,Jacksonville,Florida,32216,South,United States,31,9034.575,Gold,2023-09-24,Clothing,1,6146
19949,30,Female,,Midland,Michigan,48640,Central,United States,75,3259.3257,Silver,2023-03-20,Grocery,1,6148
16195,40,Female,93427,Newark,Delaware,19711,East,United States,60,12820.283,Platinum,2023-12-21,Beauty,0,6149
19161,27,Female,70689,San Francisco,,94109,,United States,75,5928.325,Gold,2023-11-07,Clothing,0,6150
15643,48,Male,72161,Westland,Michigan,48185,Central,United States,64,11869.76,Platinum,2023-12-01,Clothing,0,6155
10026,,Male,53030,New York City,New York,10011,East,United States,58,5382.5967,Gold,2023-11-26,Office Products,0,6160
19947,,Female,87628,New York City,New York,10009,,United States,53,12552.962,Platinum,2023-12-20,Beauty,0,6188
12596,33,Female,71863,Waterbury,Connecticut,6708,East,United States,40,1621.8344,Silver,2023-08-09,Furniture,1,6201
10392,43,Female,133117,Austin,Texas,78745,,United States,74,5794.9453,Gold,2023-11-20,Office Products,0,6206
15886,24,Male,27737,Springfield,Virginia,22153,South,United States,2,12295.86,Platinum,,Pet Supplies,0,6212
12609,22,,99045,Lafayette,Louisiana,70506,South,United States,2,2826.5713,Silver,2023-01-23,Beauty,1,6222
12034,37,Male,59923,Houston,Texas,77041,Central,United States,84,7282.3174,Gold,2023-12-19,Electronics,0,6228
13964,36,,52331,Tulsa,,74133,,United States,102,7672.4775,Gold,2023-02-07,Beauty,1,6240
17717,40,,61199,Jacksonville,North Carolina,28540,South,United States,21,7393.6543,Gold,2023-12-03,Electronics,0,6252
16741,19,Female,,Chicago,Illinois,60610,Central,United States,96,3212.333,Silver,2023-03-19,Clothing,1,6254
14448,44,Female,47105,,New York,10024,East,United States,41,3430.0312,Silver,2023-04-11,Furniture,1,6262
17255,52,Female,79928,Meriden,Connecticut,6450,East,United States,62,1005.5024,Silver,2023-03-22,Sports and Outdoors,1,6269
18528,41,Female,78286,San Francisco,California,94110,West,United States,82,379.135,Bronze,2023-09-02,Pet Supplies,1,6275
18247,40,,74889,,New York,10009,East,United States,32,10119.763,Platinum,2023-11-06,Grocery,0,6276
12326,29,Female,66619,Detroit,Michigan,48234,Central,United States,59,7826.122,Gold,2023-11-13,Electronics,0,6291
14584,25,,67571,Houston,Texas,77070,Central,United States,13,636.4862,Bronze,2023-03-12,Pet Supplies,1,6292
19251,30,Male,117120,Pembroke Pines,Florida,33024,South,United States,93,3272.679,Silver,2023-07-23,Home and Kitchen,1,6298
13304,21,Female,92563,Pembroke Pines,Florida,33024,South,United States,28,12246.06,Platinum,2023-12-01,Pet Supplies,0,6302
17801,39,Female,73656,Orlando,Florida,32839,South,United States,81,11634.082,Platinum,2023-12-07,Furniture,0,6312
19641,49,Male,59479,Orlando,Florida,32839,South,United States,53,12951.151,Platinum,2023-10-07,Pet Supplies,0,6313
12282,44,,43678,Houston,Texas,77095,Central,United States,63,8651.277,Gold,2023-12-31,Pet Supplies,0,6315
13341,38,Female,77474,Louisville,Kentucky,40214,,United States,83,4516.5874,Silver,2023-07-24,Health & Personal Care,1,6317
19049,32,Male,83163,Louisville,Kentucky,40214,South,United States,22,755.624,Bronze,2023-11-11,Furniture,0,6319
17490,38,Female,,Medina,Ohio,44256,East,United States,83,11870.69,Platinum,2023-12-02,Pet Supplies,0,6323
