Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Medford,,97504,West,31.0,Female,51489.0,17711
United States,Seattle,Washington,98103,West,53.0,Female,48021.0,14541
United States,New York City,New York,10035,East,29.0,Female,51740.0,14870
United States,,Connecticut,6824,East,18.0,Male,,10514
United States,Moorhead,Minnesota,56560,,29.0,Male,83906.0,18842
United States,Columbus,Georgia,31907,South,29.0,Female,75817.0,16203
United States,Philadelphia,Pennsylvania,19143,East,43.0,,84451.0,11332
United States,Houston,Texas,77036,Central,27.0,Female,,15829
United States,Houston,Texas,77036,Central,38.0,Female,58764.0,16471
United States,Houston,,77036,Central,40.0,Male,,17679
United States,Houston,Texas,77036,Central,35.0,,85684.0,14605
United States,Houston,Texas,77036,Central,40.0,Female,50117.0,16526
United States,Seattle,Washington,98115,West,19.0,Female,,13875
United States,Jackson,Tennessee,38301,South,23.0,Female,78978.0,15057
United States,Baltimore,Maryland,21215,East,39.0,,,13592
United States,Murray,Utah,84107,West,35.0,Female,50950.0,14972
United States,Murray,Utah,84107,West,27.0,Female,35226.0,18377
United States,Seattle,Washington,98105,West,34.0,Male,105424.0,17617
United States,Dallas,Texas,75220,Central,41.0,,35900.0,10816
United States,Seattle,Washington,98105,West,43.0,,39041.0,13110
United States,Lakewood,New Jersey,8701,,31.0,Female,55396.0,18558
United States,Lakewood,New Jersey,8701,East,33.0,Female,44095.0,12888
United States,Lakewood,New Jersey,8701,East,49.0,Female,75178.0,13930
United States,New York City,New York,10011,East,37.0,Male,91032.0,19559
United States,New York City,New York,10011,East,24.0,Female,78722.0,18079
United States,Indianapolis,Indiana,46203,Central,18.0,Female,,10282
United States,,Indiana,46203,Central,42.0,Female,88070.0,10802
United States,Port Arthur,,77642,Central,30.0,Male,77651.0,14250
United States,Port Arthur,Texas,77642,Central,,Female,58575.0,17058
United States,Port Arthur,Texas,77642,Central,27.0,Female,52889.0,11755
United States,,Tennessee,37211,South,39.0,Female,52342.0,18203
United States,Houston,Texas,77095,Central,24.0,,83273.0,12392
United States,Houston,Texas,77095,Central,46.0,Female,52717.0,14082
United States,Los Angeles,California,90004,West,29.0,Female,73920.0,14700
United States,Los Angeles,California,90004,West,41.0,Male,111734.0,11749
United States,Los Angeles,California,90004,West,,Male,74138.0,12731
United States,,Pennsylvania,19140,East,18.0,Male,93611.0,17647
United States,Redmond,,97756,West,,,,17969
United States,Citrus Heights,California,95610,West,43.0,,64647.0,14653
United States,Los Angeles,California,90032,West,42.0,Female,102991.0,16589
United States,Tallahassee,Florida,32303,South,28.0,Female,102069.0,15216
United States,Tallahassee,Florida,32303,South,41.0,,113773.0,13583
United States,Tallahassee,Florida,32303,South,38.0,,61023.0,16547
United States,Tallahassee,Florida,32303,South,54.0,Female,73581.0,16043
United States,Tallahassee,Florida,32303,South,18.0,Male,104531.0,10889
United States,Lakewood,Ohio,44107,East,34.0,Male,42378.0,15167
United States,The Colony,,75056,,,Male,55085.0,18869
United States,Seattle,,98105,West,34.0,Female,69646.0,11347
United States,Seattle,Washington,98105,West,,,57329.0,17583
United States,Los Angeles,California,90032,West,36.0,Female,84244.0,17786
United States,Los Angeles,California,90032,West,23.0,Female,88990.0,15252
United States,Los Angeles,California,90045,West,48.0,,103487.0,19189
United States,Los Angeles,California,90045,West,58.0,Female,30847.0,18973
United States,,California,90045,West,36.0,,47296.0,17231
United States,,California,90045,,43.0,Male,78027.0,14329
United States,,,90045,West,51.0,Female,42976.0,17198
United States,Long Beach,,11561,East,24.0,Female,31393.0,10990
United States,Los Angeles,California,90045,West,37.0,Female,93720.0,12468
United States,,California,90045,West,31.0,,93387.0,10570
United States,Los Angeles,California,90045,West,65.0,Female,80098.0,13645
United States,San Francisco,California,94110,West,37.0,,,16467
United States,Richmond,Virginia,23223,South,50.0,Male,81060.0,14315
United States,Albuquerque,New Mexico,87105,West,39.0,,69223.0,17134
United States,Albuquerque,New Mexico,87105,West,39.0,,80454.0,17486
United States,Akron,Ohio,44312,,55.0,Female,77472.0,15225
United States,Akron,Ohio,44312,East,56.0,,,13505
United States,Akron,Ohio,44312,East,33.0,,68211.0,18048
United States,Akron,Ohio,44312,East,,Male,101984.0,17589
United States,,Ohio,44312,East,78.0,Female,98906.0,17321
United States,Plainfield,,7060,East,55.0,Male,122752.0,18490
United States,Plainfield,New Jersey,7060,East,23.0,Male,,15745
United States,New York City,New York,10011,East,18.0,,77455.0,12555
United States,Hialeah,,33012,South,32.0,Male,52173.0,13984
United States,Hialeah,,33012,South,44.0,Female,70881.0,10610
United States,Redmond,,98052,West,34.0,Female,,14532
United States,Redmond,Washington,98052,West,67.0,Male,97334.0,10626
United States,Daytona Beach,,32114,South,35.0,,43162.0,16810
United States,Daytona Beach,Florida,32114,South,52.0,Female,,13450
United States,Bullhead City,,86442,West,44.0,,73971.0,12530
United States,Bullhead City,Arizona,86442,West,58.0,Female,99976.0,13308
United States,Los Angeles,California,90049,West,41.0,Male,,16908
United States,Los Angeles,California,90049,,,Female,57153.0,10973
United States,Franklin,Tennessee,37064,South,53.0,Male,54065.0,16005
United States,Portage,Indiana,46368,,19.0,Male,87521.0,12102
United States,Arlington,Virginia,22204,South,,Female,64785.0,13544
United States,San Francisco,California,94110,,37.0,Female,75908.0,15721
United States,,California,94110,,,,78789.0,19075
United States,San Francisco,California,94110,West,41.0,Female,66863.0,13843
United States,San Francisco,,94110,West,,Female,98885.0,14916
United States,New Rochelle,New York,10801,East,51.0,Female,,11182
United States,New Rochelle,,10801,East,29.0,Female,57813.0,15783
United States,Mesa,Arizona,85204,,37.0,,92473.0,19372
United States,Mesa,Arizona,85204,West,26.0,Female,92044.0,13395
United States,Lancaster,Ohio,43130,East,35.0,Female,73297.0,10789
United States,Lancaster,Ohio,43130,East,,Male,,12094
United States,Stockton,California,95207,West,42.0,Female,40550.0,13764
United States,Stockton,California,95207,West,24.0,Male,82641.0,10236
United States,Asheville,North Carolina,28806,South,,,65867.0,14662
United States,Clarksville,Tennessee,37042,South,,Male,67500.0,19638
United States,Clarksville,Tennessee,37042,South,30.0,Female,94367.0,18780
United States,Aurora,Illinois,60505,Central,39.0,Male,93244.0,12901
United States,Aurora,Illinois,60505,Central,53.0,,77622.0,14175
United States,Aurora,Illinois,60505,Central,45.0,Female,67486.0,16143
United States,Warwick,,2886,East,43.0,,72545.0,19879
United States,Lafayette,,70506,South,40.0,Female,60770.0,18135
United States,Fargo,North Dakota,58103,Central,48.0,Female,63981.0,15853
United States,Fargo,North Dakota,58103,Central,37.0,Female,65034.0,11521
United States,Fargo,North Dakota,58103,Central,35.0,Female,79518.0,18835
United States,,North Dakota,58103,Central,50.0,Female,85193.0,10841
United States,Fargo,North Dakota,58103,,24.0,,67740.0,16168
United States,Chicago,Illinois,60623,Central,32.0,Female,67549.0,17921
United States,Chicago,Illinois,60623,Central,18.0,,67695.0,14207
United States,Lawrence,Indiana,46226,Central,44.0,Female,68934.0,17908
United States,Lawrence,Indiana,46226,Central,48.0,Female,96689.0,17630
United States,Lawrence,Indiana,46226,Central,,Female,53020.0,11407
United States,Elkhart,Indiana,46514,Central,40.0,,75050.0,16584
United States,Elkhart,Indiana,46514,Central,42.0,Female,81584.0,11788
United States,Kent,Ohio,44240,East,,Female,57799.0,11712
United States,San Gabriel,California,91776,,35.0,Female,67635.0,18641
United States,San Gabriel,California,91776,West,18.0,,39585.0,14568
United States,San Gabriel,California,91776,West,,Female,113012.0,18402
United States,Henderson,Kentucky,42420,South,31.0,,75129.0,12884
United States,Henderson,Kentucky,42420,South,,Female,60088.0,14397
United States,San Francisco,California,94110,West,28.0,Male,51567.0,17204
United States,San Francisco,California,94110,,31.0,Female,116049.0,13788
United States,Highland Park,Illinois,60035,Central,32.0,Male,64619.0,19819
United States,Highland Park,Illinois,60035,Central,31.0,,63528.0,14291
United States,Highland Park,Illinois,60035,Central,41.0,Female,,17016
United States,Highland Park,Illinois,60035,Central,24.0,Female,55166.0,11017
United States,San Francisco,California,94122,West,28.0,Female,92423.0,15362
United States,,California,94122,West,,Female,76878.0,12325
United States,New York City,New York,10035,East,36.0,Female,66340.0,17518
United States,New York City,New York,10035,East,50.0,,79093.0,13119
United States,New York City,New York,10035,East,55.0,Female,56845.0,17480
United States,New York City,New York,10035,East,47.0,,61142.0,12863
United States,Dallas,Texas,75081,Central,51.0,Female,105706.0,18529
United States,Dallas,Texas,75081,Central,21.0,Female,86586.0,15795
United States,Springfield,Ohio,45503,,25.0,Male,74517.0,16271
United States,Springfield,,45503,East,49.0,,72539.0,16931
United States,,California,92024,West,57.0,Female,55706.0,17864
United States,Philadelphia,Pennsylvania,19120,East,33.0,Female,72637.0,14955
United States,Philadelphia,Pennsylvania,19120,East,37.0,Female,92776.0,19780
United States,Columbia,Maryland,21044,East,26.0,Male,58699.0,19797
United States,Columbia,Maryland,21044,East,30.0,Female,57216.0,12449
United States,Columbia,Maryland,21044,East,,Female,22569.0,19945
United States,Colorado Springs,Colorado,80906,West,,Male,71650.0,18369
United States,New York City,New York,10009,East,30.0,Male,45415.0,12757
United States,Philadelphia,,19140,East,,,85373.0,19712
United States,Philadelphia,Pennsylvania,19140,East,19.0,Male,78175.0,15420
United States,Columbus,Indiana,47201,Central,34.0,Female,46302.0,17758
United States,Columbus,Indiana,47201,Central,54.0,Female,129087.0,18087
United States,Columbus,Indiana,47201,,41.0,Female,101009.0,14906
United States,Los Angeles,California,90004,West,,,94207.0,15157
United States,Los Angeles,California,90004,West,47.0,,67519.0,10718
United States,New York City,,10024,East,,Male,90518.0,14073
United States,New York City,New York,10024,East,,Male,103485.0,18318
United States,New York City,New York,10024,East,34.0,,85546.0,15324
United States,Lawrence,,1841,East,34.0,Male,53126.0,17042
United States,San Francisco,California,94122,West,22.0,Female,,17025
United States,San Francisco,California,94122,West,,Female,60067.0,17075
United States,Detroit,,48205,Central,51.0,Male,102874.0,16290
United States,Hamilton,Ohio,45011,East,,Female,60534.0,10675
United States,Columbus,Ohio,43229,East,50.0,Male,61491.0,12003
United States,Chicago,Illinois,60610,Central,34.0,Female,44689.0,18877
United States,Margate,Florida,33063,South,31.0,,95459.0,16478
United States,Sandy Springs,Georgia,30328,South,50.0,Female,55137.0,16790
United States,Sandy Springs,Georgia,30328,South,60.0,Female,83633.0,19303
United States,Sandy Springs,Georgia,30328,South,54.0,,58532.0,17806
United States,Sandy Springs,Georgia,30328,South,32.0,Male,77947.0,16131
United States,Sandy Springs,Georgia,30328,South,,,73631.0,18284
United States,,New Mexico,87105,West,74.0,Male,74874.0,17304
United States,Tulsa,Oklahoma,74133,,32.0,Female,43680.0,19154
United States,Orange,New Jersey,7050,East,33.0,Female,75514.0,11052
United States,Henderson,,42420,South,40.0,Male,80627.0,13999
United States,Henderson,Kentucky,42420,South,,Female,63164.0,11875
United States,Henderson,Kentucky,42420,South,39.0,Male,93799.0,19055
United States,,Kentucky,42420,South,37.0,,58049.0,14971
United States,Henderson,Kentucky,42420,South,48.0,Male,79017.0,11552
United States,Chicago,Illinois,60653,Central,49.0,Female,110128.0,13586
United States,Chicago,Illinois,60653,Central,36.0,Female,72192.0,19258
United States,Chicago,Illinois,60653,,50.0,Male,80353.0,15351
United States,Port Arthur,Texas,77642,,61.0,,62085.0,16498
United States,,Texas,77642,Central,34.0,Female,96597.0,10408
United States,Westland,Michigan,48185,Central,23.0,Female,78541.0,10198
United States,Westland,Michigan,48185,Central,33.0,Male,71180.0,11411
United States,Westland,Michigan,48185,Central,25.0,Female,55858.0,10915
United States,Westland,Michigan,48185,Central,49.0,Female,99913.0,15159
United States,Bloomington,Indiana,47401,Central,39.0,Male,47096.0,13809
United States,Bloomington,Indiana,47401,Central,,Female,93009.0,15331
United States,Bloomington,Indiana,47401,Central,36.0,Female,82290.0,17790
United States,Bloomington,,47401,Central,37.0,Female,58008.0,16786
United States,Los Angeles,California,90032,West,,,34664.0,13285
United States,Los Angeles,California,90032,West,45.0,Female,75598.0,10983
United States,Los Angeles,California,90032,West,36.0,Female,74749.0,11698
United States,San Francisco,California,94109,West,18.0,Male,75794.0,11751
United States,San Francisco,California,94109,West,35.0,Female,83019.0,16266
United States,San Francisco,California,94109,West,,Female,93924.0,10047
United States,San Francisco,California,94109,West,54.0,Male,121546.0,18882
United States,,California,94110,West,33.0,Male,,14783
United States,,California,94110,,41.0,Female,,16411
United States,San Jose,California,95123,West,61.0,Male,,12847
United States,Denver,Colorado,80219,West,34.0,Female,66754.0,13117
United States,,Colorado,80013,,51.0,Male,47444.0,10244
United States,,Colorado,80013,West,41.0,Male,94858.0,15100
United States,Aurora,Colorado,80013,West,49.0,Male,77601.0,13150
United States,Aurora,,80013,West,31.0,Female,74615.0,12300
United States,Aurora,Colorado,80013,West,45.0,,102219.0,16821
United States,Aurora,,80013,,38.0,Female,,11794
United States,Boise,,83704,West,42.0,Female,,11567
United States,New York City,New York,10035,East,56.0,,,18298
United States,New York City,New York,10035,East,,Female,83998.0,15036
United States,New York City,,10035,East,41.0,Male,88046.0,17398
United States,New York City,New York,10035,East,,Male,37352.0,14276
United States,Philadelphia,Pennsylvania,19140,East,52.0,,40464.0,19451
United States,Mentor,Ohio,44060,East,29.0,Female,,15005
United States,Mentor,Ohio,44060,East,,Female,112433.0,11081
United States,Mentor,Ohio,44060,East,48.0,Female,78589.0,19237
United States,Mentor,Ohio,44060,East,36.0,Male,86028.0,12994
United States,Mentor,Ohio,44060,East,40.0,,53018.0,17994
United States,Mentor,Ohio,44060,East,44.0,Female,82065.0,11581
United States,,Oklahoma,73505,Central,29.0,Female,70036.0,19956
United States,Lawton,,73505,Central,36.0,Male,98258.0,18737
United States,New York City,New York,10024,East,,,90319.0,19188
United States,Los Angeles,California,90049,West,,Male,57635.0,15494
United States,Los Angeles,California,90049,West,24.0,Female,43255.0,18944
United States,Los Angeles,California,90049,,18.0,,72764.0,12153
United States,Los Angeles,California,90049,West,51.0,Male,75159.0,19687
United States,Los Angeles,California,90049,West,34.0,,87082.0,17719
United States,Los Angeles,California,90049,West,43.0,,59326.0,17776
United States,Los Angeles,California,90049,,,Female,,18376
United States,,Texas,77036,Central,50.0,Female,22530.0,14649
United States,Houston,Texas,77036,Central,38.0,,61648.0,14947
United States,Houston,Texas,77036,Central,43.0,Male,75455.0,19965
United States,Los Angeles,California,90032,West,45.0,,86309.0,19418
United States,Columbus,Ohio,43229,East,57.0,Female,83902.0,14498
United States,Columbus,Ohio,43229,,,,55763.0,17530
United States,Columbus,Ohio,43229,East,39.0,,36650.0,18589
United States,Columbus,Ohio,43229,East,38.0,Female,56535.0,19633
United States,Los Angeles,California,90032,,39.0,Female,,18655
United States,Los Angeles,California,90032,West,,Female,,19946
United States,Philadelphia,Pennsylvania,19140,East,46.0,Female,77349.0,12621
United States,San Francisco,California,94110,West,18.0,Male,113667.0,14856
United States,Bakersfield,California,93309,West,49.0,Female,29904.0,17754
United States,Bakersfield,,93309,West,30.0,Female,34039.0,12540
United States,Houston,,77095,Central,27.0,Female,91463.0,10536
United States,Houston,Texas,77095,Central,68.0,Female,52293.0,10433
United States,Los Angeles,California,90045,West,18.0,Male,82220.0,11565
United States,Los Angeles,California,90045,West,,Male,79932.0,10254
United States,Los Angeles,California,90045,West,52.0,Male,88922.0,13575
United States,Los Angeles,California,90045,West,,,107949.0,19724
United States,Los Angeles,California,90045,West,52.0,Female,104420.0,18115
United States,,California,90045,West,50.0,Male,86124.0,19518
United States,Los Angeles,California,90036,West,39.0,,82545.0,10533
United States,Springfield,Missouri,65807,,33.0,Female,83579.0,16818
United States,Springfield,Missouri,65807,Central,54.0,,64555.0,16981
United States,Phoenix,,85023,West,47.0,Male,57678.0,12656
United States,Houston,Texas,77070,Central,27.0,,99764.0,11529
United States,Hampton,Virginia,23666,South,48.0,Female,115969.0,16371
United States,Tulsa,,74133,Central,41.0,Female,83678.0,19740
United States,Seattle,,98105,West,23.0,Male,71856.0,17031
United States,Seattle,Washington,98105,West,48.0,Female,81066.0,16797
United States,San Francisco,California,94109,,42.0,Female,54977.0,14691
United States,Jacksonville,Florida,32216,South,22.0,Female,112151.0,14650
United States,Richmond,Indiana,47374,Central,34.0,Female,110538.0,19066
United States,,Indiana,47374,Central,37.0,Male,105155.0,13262
United States,Louisville,Colorado,80027,West,38.0,Male,106920.0,17097
United States,New York City,New York,10024,,46.0,Male,74975.0,18056
United States,New York City,New York,10024,East,62.0,Female,43554.0,10766
United States,,,13440,East,35.0,Female,84810.0,19350
United States,Rome,New York,13440,East,,Female,64602.0,11106
United States,Rome,,13440,East,24.0,Female,104701.0,13339
United States,Marion,Ohio,43302,East,,Female,109835.0,13919
United States,Houston,,77041,Central,21.0,Female,35404.0,11369
United States,New York City,New York,10009,East,45.0,Female,,14129
United States,New York City,New York,10009,East,33.0,Female,79987.0,14610
United States,Manteca,California,95336,West,51.0,Female,28016.0,12454
United States,Manteca,,95336,West,40.0,Male,,13284
United States,Los Angeles,California,90004,West,,,61347.0,18423
United States,Seattle,Washington,98115,West,44.0,,54746.0,10413
United States,Seattle,Washington,98115,West,42.0,Female,99381.0,19359
United States,Seattle,Washington,98115,West,37.0,,99771.0,10678
United States,Seattle,Washington,98115,West,36.0,Female,,17753
United States,Providence,Rhode Island,2908,East,,Female,102749.0,11658
United States,Providence,Rhode Island,2908,East,34.0,Female,53523.0,11604
United States,Chicago,Illinois,60653,Central,38.0,Female,70926.0,10563
United States,Oklahoma City,Oklahoma,73120,Central,39.0,Female,,13492
United States,Chicago,Illinois,60610,Central,28.0,Female,43455.0,12114
United States,Chicago,Illinois,60610,Central,52.0,Female,,19874
United States,Chicago,Illinois,60610,Central,29.0,,,17457
United States,Chicago,Illinois,60610,Central,48.0,Female,,12808
United States,Chicago,Illinois,60610,Central,31.0,Female,57528.0,16760
United States,,Illinois,60610,Central,33.0,Female,98058.0,16701
United States,Chicago,Illinois,60610,Central,,,62845.0,15374
United States,Manchester,,6040,East,18.0,Male,64265.0,18675
United States,Los Angeles,California,90049,,24.0,Female,67652.0,14785
United States,,California,94122,West,32.0,Male,48513.0,16124
United States,San Francisco,California,94122,West,34.0,Female,45330.0,13973
United States,La Crosse,Wisconsin,54601,Central,41.0,Female,81855.0,17077
United States,Florence,South Carolina,29501,South,29.0,Female,79880.0,10502
United States,Florence,South Carolina,29501,South,33.0,Male,60945.0,13888
United States,Glendale,Arizona,85301,West,,Female,79904.0,18569
United States,,Texas,79907,Central,37.0,Female,113750.0,15911
United States,San Antonio,Texas,78207,Central,,,56261.0,11439
United States,Los Angeles,,90049,West,,Female,61439.0,14778
United States,Los Angeles,California,90049,West,39.0,Male,72533.0,16506
United States,Los Angeles,California,90049,West,,Female,85658.0,12985
United States,Miramar,,33023,South,54.0,Female,80715.0,13079
United States,Mesa,Arizona,85204,West,59.0,Male,58629.0,15517
United States,Fayetteville,North Carolina,28314,,45.0,Female,48022.0,18145
United States,Fayetteville,North Carolina,28314,South,43.0,Female,53223.0,11094
United States,Fayetteville,North Carolina,28314,South,,,70379.0,15916
United States,Houston,Texas,77095,,18.0,Female,,16489
United States,San Jose,California,95123,West,42.0,Female,86857.0,14606
United States,Wichita,Kansas,67212,Central,26.0,Female,80477.0,14229
United States,Wichita,Kansas,67212,Central,24.0,Female,78839.0,14932
United States,Los Angeles,California,90036,,38.0,Female,66803.0,11496
United States,Jackson,,49201,Central,18.0,Female,,15106
United States,Jackson,,49201,,51.0,,,13060
United States,Jackson,Michigan,49201,Central,52.0,Female,62698.0,15730
United States,Jackson,Michigan,49201,Central,38.0,,60772.0,13532
United States,,Idaho,83501,West,45.0,Female,94949.0,12221
United States,Hampton,Virginia,23666,South,51.0,Female,61326.0,10350
United States,New York City,,10035,East,49.0,Male,77710.0,10656
United States,Hattiesburg,,39401,South,48.0,Female,35187.0,15142
United States,Philadelphia,Pennsylvania,19140,East,28.0,,51946.0,17017
United States,Philadelphia,Pennsylvania,19140,East,41.0,,94299.0,16997
United States,Los Angeles,California,90045,West,48.0,Female,62262.0,16631
United States,Danville,California,94526,West,53.0,Male,96079.0,14855
United States,,California,94526,West,30.0,Male,61195.0,18209
United States,Danville,,94526,West,22.0,Female,77892.0,15738
United States,Danville,California,94526,West,25.0,Female,92269.0,10900
United States,Danville,California,94526,,38.0,Female,36111.0,16115
United States,Danville,,94526,West,,Male,62601.0,11917
United States,Los Angeles,California,90004,West,36.0,Male,86486.0,13708
United States,Los Angeles,California,90004,West,34.0,Male,84614.0,15348
United States,Los Angeles,California,90004,,51.0,,48722.0,10423
United States,Los Angeles,California,90004,,27.0,,68596.0,16090
United States,Los Angeles,California,90004,West,29.0,Female,100049.0,10175
United States,Los Angeles,California,90004,West,63.0,Female,57205.0,14663
United States,Washington,,20016,East,,Female,41126.0,11450
United States,Milwaukee,Wisconsin,53209,,45.0,Male,55343.0,10462
United States,Milwaukee,Wisconsin,53209,Central,,Female,,14069
United States,Baltimore,Maryland,21215,East,27.0,Male,24570.0,10642
United States,Baltimore,Maryland,21215,East,44.0,,87719.0,11400
United States,Baltimore,Maryland,21215,East,,Male,43321.0,13849
United States,Jacksonville,North Carolina,28540,South,42.0,,113716.0,13290
United States,Jacksonville,North Carolina,28540,South,36.0,Female,34522.0,14497
United States,Jacksonville,,28540,South,51.0,Male,88569.0,19970
United States,Jacksonville,North Carolina,28540,South,52.0,Female,,12928
United States,Rochester,New York,14609,East,43.0,Female,91170.0,10055
United States,Rochester,New York,14609,East,23.0,,,14319
United States,Rochester,New York,14609,East,34.0,,67355.0,15631
United States,Rochester,New York,14609,East,28.0,Female,42875.0,17170
United States,Oceanside,California,92054,West,37.0,,92729.0,13600
United States,Gulfport,Mississippi,39503,South,26.0,Female,41892.0,10823
United States,Jacksonville,Florida,32216,South,71.0,Female,102875.0,17162
United States,,Florida,32216,,,,54679.0,16480
United States,,Texas,77070,Central,,Female,,17900
United States,Houston,Texas,77070,Central,44.0,Female,57959.0,13343
United States,Houston,Texas,77095,Central,,Male,65401.0,14464
United States,,Massachusetts,2149,East,,Female,99551.0,12248
United States,Everett,Massachusetts,2149,East,31.0,Female,78382.0,12722
United States,Los Angeles,California,90049,West,30.0,Female,,12269
United States,,California,90049,West,40.0,Female,59005.0,13953
United States,Wilmington,Delaware,19805,East,43.0,Male,71166.0,15731
United States,Columbia,Tennessee,38401,South,39.0,,39146.0,10125
United States,Columbia,Tennessee,38401,South,51.0,Female,41889.0,17194
United States,Columbia,Tennessee,38401,South,19.0,Female,54431.0,17889
United States,Columbia,Tennessee,38401,South,28.0,Female,,13594
United States,,New York,10011,East,47.0,,48784.0,19227
United States,New York City,New York,10011,East,39.0,Female,51359.0,16661
United States,New York City,New York,10011,East,,Male,77599.0,12933
United States,New York City,New York,10011,East,35.0,Female,97233.0,14736
United States,,Michigan,48858,Central,47.0,Female,63852.0,17896
United States,San Francisco,California,94122,West,59.0,Male,39119.0,16982
United States,San Francisco,California,94122,West,26.0,Female,77271.0,14299
United States,San Francisco,California,94122,West,55.0,Female,79497.0,17273
United States,San Francisco,California,94122,West,32.0,,53862.0,15998
United States,San Francisco,California,94122,West,49.0,,59819.0,10271
United States,Los Angeles,California,90045,West,57.0,Female,82495.0,11170
United States,Los Angeles,,90045,West,36.0,,88760.0,10554
United States,Los Angeles,California,90045,West,66.0,Male,,19603
United States,Newport News,,23602,South,52.0,Female,77704.0,16620
United States,Newport News,,23602,South,38.0,Female,,16695
United States,Fort Collins,,80525,West,,Female,,16604
United States,Fort Collins,Colorado,80525,West,37.0,Female,45858.0,19735
United States,Seattle,Washington,98105,West,25.0,Male,65529.0,14733
United States,Seattle,,98105,West,,,66908.0,17426
United States,New York City,New York,10011,East,,Female,57524.0,12880
United States,Richmond,Virginia,23223,South,,Female,76743.0,17654
United States,New York City,New York,10009,East,30.0,Female,94340.0,13427
United States,Seattle,,98103,West,41.0,Female,63797.0,19427
United States,Seattle,Washington,98103,West,39.0,Female,91329.0,14463
United States,San Francisco,California,94110,West,45.0,Female,52166.0,19353
United States,,California,94110,West,68.0,Female,86224.0,15235
United States,Perth Amboy,New Jersey,8861,East,30.0,Female,,11945
United States,,New Jersey,8861,East,30.0,Female,40836.0,13685
United States,,California,94110,West,50.0,,54243.0,14173
United States,,Illinois,61032,Central,49.0,Female,71566.0,12428
United States,Philadelphia,Pennsylvania,19140,East,,,68340.0,16757
United States,Philadelphia,Pennsylvania,19140,East,32.0,,68094.0,17834
United States,Philadelphia,Pennsylvania,19140,East,39.0,Female,80180.0,16177
United States,Philadelphia,,19140,East,53.0,Female,,11162
United States,Philadelphia,Pennsylvania,19140,East,21.0,Female,64758.0,10918
United States,Philadelphia,Pennsylvania,19140,East,50.0,Male,75877.0,12686
United States,Philadelphia,Pennsylvania,19140,,42.0,Male,77588.0,11127
United States,Jacksonville,Florida,32216,South,42.0,Female,70827.0,13896
United States,Pembroke Pines,Florida,33024,South,34.0,Male,58198.0,17183
United States,Pembroke Pines,,33024,South,43.0,Male,,10773
United States,Seattle,Washington,98115,West,,Male,52137.0,13629
United States,Seattle,Washington,98115,West,24.0,Female,88345.0,12730
United States,,Texas,76106,Central,27.0,Female,60609.0,13540
United States,Fort Worth,Texas,76106,Central,50.0,Female,74374.0,19040
United States,Fort Worth,Texas,76106,Central,,Female,71702.0,10402
United States,Detroit,Michigan,48205,Central,45.0,Female,22530.0,16575
United States,Detroit,Michigan,48205,Central,18.0,Female,61118.0,10183
United States,Detroit,Michigan,48205,Central,37.0,Female,78133.0,19908
United States,Detroit,Michigan,48205,Central,,Female,69363.0,18717
United States,Philadelphia,Pennsylvania,19120,East,48.0,,,19320
United States,Logan,,84321,West,33.0,Female,103285.0,14715
United States,Logan,Utah,84321,West,39.0,Male,66762.0,12160
United States,Logan,Utah,84321,West,47.0,Female,78943.0,17987
United States,Logan,Utah,84321,West,18.0,Male,83008.0,18851
United States,Logan,,84321,West,50.0,Female,86723.0,15460
United States,Auburn,New York,13021,East,36.0,Female,53071.0,16768
United States,Raleigh,North Carolina,27604,South,39.0,Male,31060.0,18263
United States,Philadelphia,Pennsylvania,19120,East,47.0,Female,55946.0,11735
United States,,Pennsylvania,19120,East,,Female,58433.0,11093
United States,,Pennsylvania,19120,East,,Female,101692.0,18680
United States,Philadelphia,Pennsylvania,19120,East,32.0,Female,53164.0,12647
United States,,Indiana,47374,Central,60.0,Male,38590.0,11134
United States,Lancaster,Pennsylvania,17602,East,34.0,,62176.0,12792
United States,Tucson,Arizona,85705,West,,Female,89741.0,19315
United States,Tucson,Arizona,85705,,35.0,Female,81873.0,15290
United States,Tucson,Arizona,85705,West,25.0,Female,38657.0,16441
United States,Tucson,Arizona,85705,,42.0,Male,96339.0,18748
United States,Tucson,Arizona,85705,West,,,90835.0,10890
United States,Detroit,Michigan,48205,Central,28.0,Female,81608.0,15415
United States,Detroit,,48205,Central,58.0,Male,104437.0,17161
United States,Detroit,,48205,Central,42.0,,81631.0,17035
United States,Detroit,Michigan,48205,Central,36.0,Female,77488.0,12668
United States,Detroit,Michigan,48205,Central,45.0,,,11590
United States,Austin,Texas,78745,Central,34.0,Female,35589.0,14168
United States,Austin,,78745,,54.0,Male,66721.0,10124
United States,Austin,Texas,78745,Central,49.0,Male,44964.0,13589
United States,Austin,Texas,78745,,,Male,,17484
United States,,Texas,77095,Central,51.0,Female,42741.0,14861
United States,Waterbury,,6708,East,22.0,Female,44952.0,15654
United States,,Connecticut,6708,East,60.0,,75244.0,16479
United States,Waterbury,Connecticut,6708,East,35.0,Male,70499.0,18666
United States,Los Angeles,California,90049,West,28.0,Female,76692.0,10793
United States,Los Angeles,California,90049,,43.0,Female,96271.0,10256
United States,Los Angeles,California,90049,West,45.0,Female,,16648
United States,Los Angeles,,90049,West,33.0,Male,53240.0,12258
United States,,Pennsylvania,19120,East,30.0,Male,84430.0,17441
